Protein1,Protein2,Confidence,Comment
PA3152,PA4568,0.522,predicted
PA3152,PA4741,0.522,predicted
PA3152,PA4853,0.522,predicted
PA3162,PA3770,0.522,predicted
PA3162,PA4232,0.522,predicted
PA3162,PA5119,0.522,predicted
PA3162,PA5552,0.522,predicted
PA3163,PA3653,0.522,predicted
PA3163,PA4254,0.522,predicted
PA3171,PA3653,0.522,predicted
PA3171,PA4253,0.522,predicted
PA3171,PA4256,0.522,predicted
PA3171,PA4267,0.522,predicted
PA3171,PA4272,0.522,predicted
PA3245,PA3721,0.522,predicted
PA3245,PA5034,0.522,predicted
PA3245,PA5198,0.522,predicted
PA3528,PA3770,0.522,predicted
PA3528,PA4251,0.522,predicted
PA3528,PA4357,0.522,predicted
PA3528,PA4563,0.522,predicted
PA3528,PA5049,0.522,predicted
PA3584,PA4077,0.522,predicted
PA3584,PA5260,0.522,predicted
PA3621,PA4429,0.522,predicted
PA3636,PA3815,0.522,predicted
PA3636,PA4534,0.522,predicted
PA3636,PA4577,0.522,predicted
PA3636,PA5338,0.522,predicted
PA3637,PA4241,0.522,predicted
PA3637,PA4248,0.522,predicted
PA3637,PA4252,0.522,predicted
PA3638,PA4077,0.522,predicted
PA3639,PA4752,0.522,predicted
PA3639,PA4759,0.522,predicted
PA3644,PA4744,0.522,predicted
PA3645,PA3799,0.522,predicted
PA3645,PA4672,0.522,predicted
PA3645,PA4934,0.522,predicted
PA3651,PA5069,0.522,predicted
PA3653,PA3703,0.522,predicted
PA3653,PA4068,0.522,predicted
PA3653,PA4577,0.522,predicted
PA3654,PA3743,0.522,predicted
PA3654,PA4052,0.522,predicted
PA3654,PA4563,0.522,predicted
PA3654,PA4567,0.522,predicted
PA3654,PA4741,0.522,predicted
PA3654,PA4745,0.522,predicted
PA3654,PA4853,0.522,predicted
PA3666,PA4577,0.522,predicted
PA3666,PA5028,0.522,predicted
PA3668,PA4119,0.522,predicted
PA3668,PA4267,0.522,predicted
PA3668,PA4655,0.522,predicted
PA3668,PA5260,0.522,predicted
PA3703,PA4273,0.522,predicted
PA3703,PA5260,0.522,predicted
PA3721,PA5034,0.522,predicted
PA3735,PA4259,0.522,predicted
PA3735,PA4853,0.522,predicted
PA3743,PA4248,0.522,predicted
PA3743,PA4259,0.522,predicted
PA3744,PA3834,0.522,predicted
PA3767,PA4248,0.522,predicted
PA3767,PA4259,0.522,predicted
PA3767,PA4745,0.522,predicted
PA3767,PA5028,0.522,predicted
PA3767,PA5050,0.522,predicted
PA3770,PA4563,0.522,predicted
PA3770,PA5174,0.522,predicted
PA3799,PA4232,0.522,predicted
PA3799,PA4252,0.522,predicted
PA3799,PA4669,0.522,predicted
PA3814,PA4389,0.522,predicted
PA3814,PA4417,0.522,predicted
PA3814,PA4944,0.522,predicted
PA3814,PA5552,0.522,predicted
PA3815,PA4248,0.522,predicted
PA3815,PA4417,0.522,predicted
PA3815,PA4566,0.522,predicted
PA3834,PA3989,0.522,predicted
PA3834,PA4238,0.522,predicted
PA3834,PA4416,0.522,predicted
PA3834,PA4425,0.522,predicted
PA3834,PA4529,0.522,predicted
PA3883,PA5562,0.522,predicted
PA3989,PA4252,0.522,predicted
PA3989,PA4357,0.522,predicted
PA3996,PA4272,0.522,predicted
PA4044,PA4768,0.522,predicted
PA4051,PA4232,0.522,predicted
PA4051,PA4563,0.522,predicted
PA4051,PA4853,0.522,predicted
PA4068,PA4256,0.522,predicted
PA4068,PA4267,0.522,predicted
PA4068,PA4273,0.522,predicted
PA4068,PA4534,0.522,predicted
PA4077,PA4279,0.522,predicted
PA4077,PA4952,0.522,predicted
PA4119,PA4952,0.522,predicted
PA4237,PA4664,0.522,predicted
PA4238,PA4417,0.522,predicted
PA4240,PA4931,0.522,predicted
PA4244,PA4931,0.522,predicted
PA4248,PA4740,0.522,predicted
PA4248,PA5050,0.522,predicted
PA4251,PA5050,0.522,predicted
PA4251,PA5119,0.522,predicted
PA4251,PA5552,0.522,predicted
PA4252,PA4417,0.522,predicted
PA4252,PA4566,0.522,predicted
PA4252,PA4944,0.522,predicted
PA4252,PA4991,0.522,predicted
PA4252,PA5039,0.522,predicted
PA4252,PA5552,0.522,predicted
PA4253,PA5028,0.522,predicted
PA4253,PA5050,0.522,predicted
PA4258,PA4577,0.522,predicted
PA4259,PA4602,0.522,predicted
PA4264,PA4577,0.522,predicted
PA4264,PA5260,0.522,predicted
PA4267,PA4577,0.522,predicted
PA4267,PA4759,0.522,predicted
PA4267,PA5320,0.522,predicted
PA4272,PA5338,0.522,predicted
PA4275,PA5071,0.522,predicted
PA4279,PA5071,0.522,predicted
PA4357,PA4389,0.522,predicted
PA4357,PA4406,0.522,predicted
PA4357,PA4529,0.522,predicted
PA4389,PA4944,0.522,predicted
PA4403,PA4429,0.522,predicted
PA4406,PA4853,0.522,predicted
PA4411,PA4534,0.522,predicted
PA4417,PA4762,0.522,predicted
PA4585,PA5334,0.522,predicted
PA4599,PA4614,0.522,predicted
PA4727,PA4951,0.522,predicted
PA4901,PA5419,0.522,predicted
PA5015,PA5297,0.522,predicted
PA5035,PA5038,0.522,predicted
PA5035,PA5203,0.522,predicted
PA5058,PA5308,0.522,predicted
PA5140,PA5379,0.522,predicted
PA5302,PA5322,0.522,predicted
PA0115,PA0555,0.521,predicted
PA0115,PA2273,0.521,predicted
PA0115,PA2491,0.521,predicted
PA0115,PA3735,0.521,predicted
PA0115,PA3814,0.521,predicted
PA0115,PA3815,0.521,predicted
PA0115,PA4425,0.521,predicted
PA0115,PA4944,0.521,predicted
PA0115,PA5119,0.521,predicted
PA0115,PA5549,0.521,predicted
PA0116,PA0503,0.521,predicted
PA0116,PA1456,0.521,predicted
PA0116,PA3266,0.521,predicted
PA0116,PA4411,0.521,predicted
PA0129,PA0195,0.521,predicted
PA0132,PA0297,0.521,predicted
PA0140,PA1430,0.521,predicted
PA0140,PA1457,0.521,predicted
PA0152,PA1770,0.521,predicted
PA0152,PA1776,0.521,predicted
PA0155,PA3181,0.521,predicted
PA0195,PA5235,0.521,predicted
PA0195,PA5476,0.521,predicted
PA0198,PA4599,0.521,predicted
PA0210,PA0887,0.521,predicted
PA0211,PA2932,0.521,predicted
PA0228,PA1373,0.521,predicted
PA0249,PA4068,0.521,predicted
PA0249,PA4273,0.521,predicted
PA0266,PA4726,0.521,predicted
PA0266,PA5304,0.521,predicted
PA0280,PA4207,0.521,predicted
PA0280,PA4614,0.521,predicted
PA0297,PA0393,0.521,predicted
PA0297,PA5066,0.521,predicted
PA0300,PA0427,0.521,predicted
PA0302,PA2494,0.521,predicted
PA0316,PA4439,0.521,predicted
PA0342,PA0405,0.521,predicted
PA0342,PA2622,0.521,predicted
PA0342,PA3700,0.521,predicted
PA0342,PA4252,0.521,predicted
PA0342,PA4776,0.521,predicted
PA0342,PA5432,0.521,predicted
PA0357,PA0967,0.521,predicted
PA0362,PA2953,0.521,predicted
PA0363,PA0408,0.521,predicted
PA0363,PA1228,0.521,predicted
PA0363,PA1644,0.521,predicted
PA0363,PA2491,0.521,predicted
PA0363,PA4567,0.521,predicted
PA0363,PA4568,0.521,predicted
PA0373,PA1247,0.521,predicted
PA0374,PA5434,0.521,predicted
PA0376,PA3007,0.521,predicted
PA0376,PA5483,0.521,predicted
PA0382,PA4042,0.521,predicted
PA0390,PA3482,0.521,predicted
PA0390,PA5175,0.521,predicted
PA0395,PA3646,0.521,predicted
PA0399,PA1756,0.521,predicted
PA0399,PA5304,0.521,predicted
PA0401,PA4314,0.521,predicted
PA0402,PA3482,0.521,predicted
PA0403,PA3363,0.521,predicted
PA0403,PA5356,0.521,predicted
PA0403,PA5499,0.521,predicted
PA0404,PA2965,0.521,predicted
PA0404,PA3134,0.521,predicted
PA0404,PA4068,0.521,predicted
PA0404,PA4748,0.521,predicted
PA0405,PA1588,0.521,predicted
PA0405,PA1610,0.521,predicted
PA0405,PA1796,0.521,predicted
PA0405,PA2491,0.521,predicted
PA0405,PA2612,0.521,predicted
PA0405,PA3528,0.521,predicted
PA0405,PA3644,0.521,predicted
PA0405,PA3767,0.521,predicted
PA0405,PA3814,0.521,predicted
PA0405,PA3815,0.521,predicted
PA0405,PA4253,0.521,predicted
PA0405,PA4259,0.521,predicted
PA0405,PA4416,0.521,predicted
PA0405,PA4566,0.521,predicted
PA0405,PA4669,0.521,predicted
PA0405,PA5039,0.521,predicted
PA0407,PA2276,0.521,predicted
PA0407,PA4417,0.521,predicted
PA0408,PA1588,0.521,predicted
PA0408,PA3528,0.521,predicted
PA0408,PA3637,0.521,predicted
PA0408,PA3700,0.521,predicted
PA0408,PA3815,0.521,predicted
PA0408,PA4406,0.521,predicted
PA0408,PA4740,0.521,predicted
PA0408,PA4741,0.521,predicted
PA0408,PA4745,0.521,predicted
PA0408,PA5549,0.521,predicted
PA0409,PA1457,0.521,predicted
PA0424,PA2054,0.521,predicted
PA0424,PA4547,0.521,predicted
PA0424,PA4581,0.521,predicted
PA0425,PA4598,0.521,predicted
PA0427,PA4687,0.521,predicted
PA0430,PA1756,0.521,predicted
PA0432,PA0947,0.521,predicted
PA0432,PA2491,0.521,predicted
PA0456,PA1155,0.521,predicted
PA0456,PA1156,0.521,predicted
PA0456,PA2629,0.521,predicted
PA0456,PA4238,0.521,predicted
PA0456,PA4417,0.521,predicted
PA0456,PA5049,0.521,predicted
PA0463,PA2510,0.521,predicted
PA0501,PA0998,0.521,predicted
PA0503,PA1456,0.521,predicted
PA0503,PA1529,0.521,predicted
PA0503,PA4748,0.521,predicted
PA0504,PA4893,0.521,predicted
PA0516,PA2641,0.521,predicted
PA0517,PA0972,0.521,predicted
PA0517,PA1583,0.521,predicted
PA0517,PA4668,0.521,predicted
PA0518,PA1174,0.521,predicted
PA0519,PA2644,0.521,predicted
PA0524,PA3393,0.521,predicted
PA0527,PA4885,0.521,predicted
PA0527,PA5274,0.521,predicted
PA0551,PA3162,0.521,predicted
PA0551,PA3700,0.521,predicted
PA0551,PA4248,0.521,predicted
PA0551,PA4741,0.521,predicted
PA0551,PA4853,0.521,predicted
PA0555,PA1228,0.521,predicted
PA0555,PA2617,0.521,predicted
PA0555,PA2966,0.521,predicted
PA0555,PA3700,0.521,predicted
PA0555,PA4252,0.521,predicted
PA0576,PA1375,0.521,predicted
PA0576,PA3152,0.521,predicted
PA0576,PA3743,0.521,predicted
PA0576,PA3770,0.521,predicted
PA0576,PA4389,0.521,predicted
PA0576,PA4563,0.521,predicted
PA0576,PA4776,0.521,predicted
PA0577,PA0965,0.521,predicted
PA0584,PA4262,0.521,predicted
PA0593,PA1815,0.521,predicted
PA0593,PA2056,0.521,predicted
PA0593,PA2238,0.521,predicted
PA0593,PA2917,0.521,predicted
PA0593,PA3767,0.521,predicted
PA0593,PA4252,0.521,predicted
PA0593,PA4560,0.521,predicted
PA0593,PA4744,0.521,predicted
PA0607,PA5532,0.521,predicted
PA0649,PA4975,0.521,predicted
PA0651,PA3987,0.521,predicted
PA0668,PA3635,0.521,predicted
PA0668,PA4447,0.521,predicted
PA0668,PA5197,0.521,predicted
PA0688,PA3176,0.521,predicted
PA0767,PA2743,0.521,predicted
PA0767,PA3482,0.521,predicted
PA0767,PA5569,0.521,predicted
PA0770,PA0956,0.521,predicted
PA0770,PA1681,0.521,predicted
PA0770,PA2617,0.521,predicted
PA0770,PA4043,0.521,predicted
PA0770,PA4251,0.521,predicted
PA0771,PA1375,0.521,predicted
PA0771,PA3815,0.521,predicted
PA0771,PA4416,0.521,predicted
PA0771,PA4776,0.521,predicted
PA0773,PA3397,0.521,predicted
PA0780,PA2054,0.521,predicted
PA0780,PA4581,0.521,predicted
PA0780,PA4764,0.521,predicted
PA0831,PA1097,0.521,predicted
PA0831,PA5105,0.521,predicted
PA0831,PA5499,0.521,predicted
PA0831,PA5550,0.521,predicted
PA0837,PA5080,0.521,predicted
PA0849,PA4938,0.521,predicted
PA0870,PA1756,0.521,predicted
PA0873,PA2510,0.521,predicted
PA0887,PA2932,0.521,predicted
PA0887,PA4125,0.521,predicted
PA0892,PA3887,0.521,predicted
PA0893,PA0932,0.521,predicted
PA0893,PA1754,0.521,predicted
PA0893,PA3357,0.521,predicted
PA0893,PA3525,0.521,predicted
PA0893,PA4565,0.521,predicted
PA0893,PA5038,0.521,predicted
PA0893,PA5173,0.521,predicted
PA0893,PA5374,0.521,predicted
PA0893,PA5550,0.521,predicted
PA0901,PA5025,0.521,predicted
PA0903,PA3742,0.521,predicted
PA0903,PA3831,0.521,predicted
PA0904,PA1869,0.521,predicted
PA0905,PA3903,0.521,predicted
PA0905,PA4249,0.521,predicted
PA0906,PA2978,0.521,predicted
PA0906,PA3668,0.521,predicted
PA0906,PA4560,0.521,predicted
PA0906,PA4577,0.521,predicted
PA0906,PA4759,0.521,predicted
PA0906,PA5338,0.521,predicted
PA0923,PA5296,0.521,predicted
PA0927,PA2796,0.521,predicted
PA0927,PA3582,0.521,predicted
PA0927,PA5056,0.521,predicted
PA0927,PA5213,0.521,predicted
PA0927,PA5308,0.521,predicted
PA0930,PA1861,0.521,predicted
PA0930,PA4158,0.521,predicted
PA0947,PA1585,0.521,predicted
PA0947,PA1796,0.521,predicted
PA0947,PA3744,0.521,predicted
PA0947,PA4248,0.521,predicted
PA0947,PA5119,0.521,predicted
PA0949,PA3308,0.521,predicted
PA0949,PA5563,0.521,predicted
PA0956,PA3815,0.521,predicted
PA0958,PA3887,0.521,predicted
PA0963,PA4263,0.521,predicted
PA0965,PA3620,0.521,predicted
PA0966,PA3620,0.521,predicted
PA0970,PA2537,0.521,predicted
PA0970,PA4403,0.521,predicted
PA0972,PA1482,0.521,predicted
PA0992,PA4082,0.521,predicted
PA0996,PA4919,0.521,predicted
PA0997,PA1546,0.521,predicted
PA0998,PA4053,0.521,predicted
PA0999,PA2908,0.521,predicted
PA1003,PA1546,0.521,predicted
PA1003,PA3563,0.521,predicted
PA1003,PA5105,0.521,predicted
PA1003,PA5374,0.521,predicted
PA1004,PA1754,0.521,predicted
PA1004,PA5173,0.521,predicted
PA1010,PA4252,0.521,predicted
PA1010,PA4563,0.521,predicted
PA1010,PA4566,0.521,predicted
PA1017,PA1279,0.521,predicted
PA1070,PA4614,0.521,predicted
PA1071,PA4614,0.521,predicted
PA1071,PA5170,0.521,predicted
PA1071,PA5268,0.521,predicted
PA1085,PA2132,0.521,predicted
PA1097,PA3583,0.521,predicted
PA1098,PA1448,0.521,predicted
PA1099,PA5499,0.521,predicted
PA1109,PA2153,0.521,predicted
PA1130,PA1430,0.521,predicted
PA1155,PA2740,0.521,predicted
PA1155,PA3162,0.521,predicted
PA1155,PA4566,0.521,predicted
PA1155,PA4567,0.521,predicted
PA1155,PA4568,0.521,predicted
PA1155,PA4991,0.521,predicted
PA1156,PA2612,0.521,predicted
PA1156,PA2740,0.521,predicted
PA1156,PA2966,0.521,predicted
PA1156,PA3528,0.521,predicted
PA1156,PA3799,0.521,predicted
PA1156,PA3814,0.521,predicted
PA1156,PA4563,0.521,predicted
PA1156,PA5049,0.521,predicted
PA1161,PA3308,0.521,predicted
PA1162,PA5173,0.521,predicted
PA1173,PA4587,0.521,predicted
PA1179,PA2259,0.521,predicted
PA1179,PA3583,0.521,predicted
PA1179,PA5253,0.521,predicted
PA1207,PA3279,0.521,predicted
PA1228,PA1585,0.521,predicted
PA1228,PA3834,0.521,predicted
PA1228,PA4248,0.521,predicted
PA1228,PA4406,0.521,predicted
PA1228,PA4944,0.521,predicted
PA1276,PA4893,0.521,predicted
PA1369,PA1869,0.521,predicted
PA1369,PA4655,0.521,predicted
PA1369,PA5198,0.521,predicted
PA1375,PA1520,0.521,predicted
PA1375,PA2028,0.521,predicted
PA1375,PA2276,0.521,predicted
PA1375,PA3528,0.521,predicted
PA1375,PA3767,0.521,predicted
PA1376,PA4031,0.521,predicted
PA1376,PA5046,0.521,predicted
PA1422,PA3192,0.521,predicted
PA1455,PA4462,0.521,predicted
PA1455,PA5253,0.521,predicted
PA1456,PA2977,0.521,predicted
PA1456,PA3245,0.521,predicted
PA1456,PA3643,0.521,predicted
PA1456,PA4752,0.521,predicted
PA1475,PA1541,0.521,predicted
PA1477,PA4988,0.521,predicted
PA1478,PA3809,0.521,predicted
PA1483,PA2638,0.521,predicted
PA1520,PA3111,0.521,predicted
PA1520,PA3989,0.521,predicted
PA1520,PA4563,0.521,predicted
PA1520,PA4776,0.521,predicted
PA1520,PA5174,0.521,predicted
PA1529,PA2454,0.521,predicted
PA1529,PA4044,0.521,predicted
PA1529,PA5338,0.521,predicted
PA1532,PA1644,0.521,predicted
PA1532,PA2622,0.521,predicted
PA1532,PA3799,0.521,predicted
PA1534,PA1804,0.521,predicted
PA1543,PA2616,0.521,predicted
PA1544,PA5308,0.521,predicted
PA1564,PA2238,0.521,predicted
PA1564,PA2626,0.521,predicted
PA1564,PA5039,0.521,predicted
PA1581,PA2537,0.521,predicted
PA1585,PA2966,0.521,predicted
PA1585,PA4052,0.521,predicted
PA1585,PA4357,0.521,predicted
PA1585,PA4566,0.521,predicted
PA1585,PA4853,0.521,predicted
PA1588,PA2276,0.521,predicted
PA1588,PA4991,0.521,predicted
PA1610,PA4417,0.521,predicted
PA1610,PA4991,0.521,predicted
PA1614,PA3013,0.521,predicted
PA1634,PA4158,0.521,predicted
PA1637,PA2320,0.521,predicted
PA1642,PA2738,0.521,predicted
PA1642,PA2744,0.521,predicted
PA1642,PA4261,0.521,predicted
PA1642,PA4263,0.521,predicted
PA1644,PA3117,0.521,predicted
PA1644,PA3815,0.521,predicted
PA1644,PA5549,0.521,predicted
PA1681,PA1802,0.521,predicted
PA1681,PA2615,0.521,predicted
PA1681,PA2619,0.521,predicted
PA1686,PA3011,0.521,predicted
PA1686,PA5345,0.521,predicted
PA1713,PA1869,0.521,predicted
PA1713,PA1966,0.521,predicted
PA1750,PA1754,0.521,predicted
PA1750,PA3107,0.521,predicted
PA1754,PA1949,0.521,predicted
PA1754,PA4885,0.521,predicted
PA1754,PA5013,0.521,predicted
PA1754,PA5203,0.521,predicted
PA1754,PA5206,0.521,predicted
PA1754,PA5288,0.521,predicted
PA1756,PA3987,0.521,predicted
PA1756,PA5171,0.521,predicted
PA1756,PA5204,0.521,predicted
PA1756,PA5415,0.521,predicted
PA1758,PA2905,0.521,predicted
PA1770,PA4726,0.521,predicted
PA1776,PA4109,0.521,predicted
PA1777,PA4370,0.521,predicted
PA1778,PA2471,0.521,predicted
PA1779,PA3296,0.521,predicted
PA1794,PA2491,0.521,predicted
PA1794,PA4417,0.521,predicted
PA1796,PA2492,0.521,predicted
PA1796,PA3743,0.521,predicted
PA1802,PA3799,0.521,predicted
PA1802,PA4051,0.521,predicted
PA1802,PA4251,0.521,predicted
PA1802,PA4357,0.521,predicted
PA1803,PA3635,0.521,predicted
PA1803,PA3824,0.521,predicted
PA1803,PA4262,0.521,predicted
PA1815,PA2056,0.521,predicted
PA1815,PA3171,0.521,predicted
PA1815,PA4258,0.521,predicted
PA1815,PA4273,0.521,predicted
PA1815,PA4672,0.521,predicted
PA1816,PA4952,0.521,predicted
PA1843,PA4439,0.521,predicted
PA1861,PA4614,0.521,predicted
PA1861,PA4628,0.521,predicted
PA1869,PA3245,0.521,predicted
PA1898,PA4764,0.521,predicted
PA1946,PA2495,0.521,predicted
PA1949,PA3563,0.521,predicted
PA1960,PA3997,0.521,predicted
PA1966,PA2977,0.521,predicted
PA1996,PA4432,0.521,predicted
PA1996,PA5224,0.521,predicted
PA2003,PA2510,0.521,predicted
PA2019,PA4161,0.521,predicted
PA2025,PA3121,0.521,predicted
PA2025,PA5038,0.521,predicted
PA2025,PA5277,0.521,predicted
PA2028,PA2991,0.521,predicted
PA2054,PA5499,0.521,predicted
PA2056,PA4257,0.521,predicted
PA2068,PA4988,0.521,predicted
PA2153,PA5562,0.521,predicted
PA2238,PA5549,0.521,predicted
PA2247,PA5304,0.521,predicted
PA2259,PA2738,0.521,predicted
PA2273,PA3799,0.521,predicted
PA2273,PA3814,0.521,predicted
PA2273,PA4357,0.521,predicted
PA2273,PA4416,0.521,predicted
PA2273,PA4425,0.521,predicted
PA2276,PA4425,0.521,predicted
PA2276,PA5050,0.521,predicted
PA2277,PA2337,0.521,predicted
PA2277,PA3879,0.521,predicted
PA2300,PA5057,0.521,predicted
PA2300,PA5353,0.521,predicted
PA2320,PA4227,0.521,predicted
PA2337,PA3477,0.521,predicted
PA2337,PA4581,0.521,predicted
PA2342,PA2515,0.521,predicted
PA2343,PA2932,0.521,predicted
PA2357,PA5083,0.521,predicted
PA2382,PA4664,0.521,predicted
PA2399,PA3543,0.521,predicted
PA2454,PA2962,0.521,predicted
PA2471,PA4664,0.521,predicted
PA2491,PA2740,0.521,predicted
PA2491,PA3735,0.521,predicted
PA2491,PA4357,0.521,predicted
PA2491,PA4566,0.521,predicted
PA2492,PA2739,0.521,predicted
PA2492,PA4357,0.521,predicted
PA2492,PA5063,0.521,predicted
PA2495,PA3887,0.521,predicted
PA2495,PA4370,0.521,predicted
PA2497,PA4776,0.521,predicted
PA2510,PA4147,0.521,predicted
PA2515,PA3363,0.521,predicted
PA2519,PA3161,0.521,predicted
PA2537,PA4412,0.521,predicted
PA2577,PA5432,0.521,predicted
PA2585,PA3161,0.521,predicted
PA2586,PA4109,0.521,predicted
PA2612,PA2967,0.521,predicted
PA2612,PA3743,0.521,predicted
PA2612,PA3744,0.521,predicted
PA2612,PA3807,0.521,predicted
PA2612,PA3989,0.521,predicted
PA2612,PA4238,0.521,predicted
PA2615,PA2991,0.521,predicted
PA2615,PA3735,0.521,predicted
PA2615,PA3799,0.521,predicted
PA2615,PA4251,0.521,predicted
PA2616,PA5242,0.521,predicted
PA2617,PA3147,0.521,predicted
PA2617,PA4566,0.521,predicted
PA2617,PA4669,0.521,predicted
PA2617,PA4944,0.521,predicted
PA2617,PA5549,0.521,predicted
PA2619,PA3654,0.521,predicted
PA2619,PA3807,0.521,predicted
PA2619,PA3814,0.521,predicted
PA2622,PA3147,0.521,predicted
PA2622,PA4232,0.521,predicted
PA2622,PA4406,0.521,predicted
PA2622,PA4417,0.521,predicted
PA2622,PA5063,0.521,predicted
PA2624,PA5304,0.521,predicted
PA2626,PA4252,0.521,predicted
PA2626,PA4416,0.521,predicted
PA2626,PA4425,0.521,predicted
PA2626,PA4534,0.521,predicted
PA2626,PA5549,0.521,predicted
PA2629,PA3528,0.521,predicted
PA2640,PA3392,0.521,predicted
PA2646,PA3394,0.521,predicted
PA2648,PA2999,0.521,predicted
PA2649,PA2999,0.521,predicted
PA2688,PA3544,0.521,predicted
PA2738,PA3011,0.521,predicted
PA2738,PA5308,0.521,predicted
PA2739,PA2966,0.521,predicted
PA2739,PA3152,0.521,predicted
PA2739,PA3744,0.521,predicted
PA2739,PA4238,0.521,predicted
PA2739,PA4566,0.521,predicted
PA2741,PA3111,0.521,predicted
PA2741,PA3117,0.521,predicted
PA2741,PA3770,0.521,predicted
PA2741,PA4056,0.521,predicted
PA2741,PA4529,0.521,predicted
PA2744,PA4696,0.521,predicted
PA2744,PA5263,0.521,predicted
PA2744,PA5373,0.521,predicted
PA2744,PA5569,0.521,predicted
PA2787,PA3296,0.521,predicted
PA2787,PA3629,0.521,predicted
PA2787,PA5215,0.521,predicted
PA2798,PA5562,0.521,predicted
PA2811,PA5556,0.521,predicted
PA2851,PA5051,0.521,predicted
PA2861,PA3831,0.521,predicted
PA2866,PA5308,0.521,predicted
PA2876,PA2947,0.521,predicted
PA2876,PA2978,0.521,predicted
PA2876,PA3815,0.521,predicted
PA2876,PA4259,0.521,predicted
PA2876,PA4577,0.521,predicted
PA2876,PA5174,0.521,predicted
PA2908,PA4397,0.521,predicted
PA2908,PA4893,0.521,predicted
PA2917,PA5549,0.521,predicted
PA2932,PA3181,0.521,predicted
PA2932,PA4443,0.521,predicted
PA2932,PA5213,0.521,predicted
PA2947,PA3636,0.521,predicted
PA2947,PA4425,0.521,predicted
PA2953,PA3878,0.521,predicted
PA2961,PA3161,0.521,predicted
PA2965,PA4745,0.521,predicted
PA2966,PA4406,0.521,predicted
PA2966,PA5049,0.521,predicted
PA2967,PA3528,0.521,predicted
PA2967,PA4252,0.521,predicted
PA2967,PA4744,0.521,predicted
PA2970,PA4472,0.521,predicted
PA2976,PA3161,0.521,predicted
PA2979,PA4577,0.521,predicted
PA2979,PA4743,0.521,predicted
PA2988,PA4403,0.521,predicted
PA2991,PA4232,0.521,predicted
PA2998,PA3874,0.521,predicted
PA2999,PA3874,0.521,predicted
PA3002,PA4609,0.521,predicted
PA3007,PA5200,0.521,predicted
PA3007,PA5374,0.521,predicted
PA3083,PA5080,0.521,predicted
PA3107,PA4695,0.521,predicted
PA3107,PA5038,0.521,predicted
PA3107,PA5277,0.521,predicted
PA3111,PA3162,0.521,predicted
PA3111,PA3700,0.521,predicted
PA3111,PA3744,0.521,predicted
PA3111,PA4253,0.521,predicted
PA3111,PA4433,0.521,predicted
PA3111,PA4944,0.521,predicted
PA3111,PA4991,0.521,predicted
PA3112,PA4267,0.521,predicted
PA3112,PA4743,0.521,predicted
PA3114,PA5224,0.521,predicted
PA3117,PA3799,0.521,predicted
PA3147,PA3644,0.521,predicted
PA3147,PA3815,0.521,predicted
PA3147,PA4052,0.521,predicted
PA3147,PA4602,0.521,predicted
PA3147,PA4666,0.521,predicted
PA3152,PA3743,0.521,predicted
PA3152,PA4248,0.521,predicted
PA3161,PA3624,0.521,predicted
PA3161,PA3823,0.521,predicted
PA3161,PA3987,0.521,predicted
PA3161,PA4761,0.521,predicted
PA3161,PA5200,0.521,predicted
PA3161,PA5334,0.521,predicted
PA3161,PA5499,0.521,predicted
PA3162,PA3735,0.521,predicted
PA3162,PA5039,0.521,predicted
PA3163,PA4264,0.521,predicted
PA3163,PA4273,0.521,predicted
PA3163,PA4577,0.521,predicted
PA3163,PA4743,0.521,predicted
PA3171,PA4672,0.521,predicted
PA3181,PA4904,0.521,predicted
